Sample_01,Sample_02,Sample_03
-0.059204102,-0.034790039,-0.003967285
-0.05859375,-0.036010742,-0.005187988
-0.059509277,-0.036621094,-0.007019043
-0.058288574,-0.034179688,-0.006408691
-0.055847168,-0.033569336,-0.007324219
-0.056762695,-0.03326416,-0.007324219
-0.057983398,-0.033874512,-0.003967285
-0.055236816,-0.032653809,-0.005493164
-0.057983398,-0.033569336,-0.002441406
-0.059204102,-0.033874512,-0.004272461
-0.060424805,-0.034790039,-0.00579834
-0.059814453,-0.034790039,-0.004882813
-0.05859375,-0.035705566,-0.007019043
-0.057983398,-0.035400391,-0.006713867
-0.056152344,-0.033874512,-0.00579834
-0.056152344,-0.033569336,-0.008239746
-0.057678223,-0.032653809,-0.004882813
-0.05645752,-0.032348633,-0.003356934
-0.057983398,-0.03326416,-0.003967285
-0.058288574,-0.033874512,-0.000915527
-0.059509277,-0.035400391,-0.007019043
-0.058898926,-0.036621094,-0.005187988
-0.057067871,-0.035705566,-0.008239746
-0.057067871,-0.035095215,-0.007629395
-0.056762695,-0.033874512,-0.006713867
-0.055847168,-0.034179688,-0.007019043
-0.056152344,-0.03326416,-0.005493164
-0.05645752,-0.03326416,-0.003051758
-0.058288574,-0.033569336,-0.003662109
-0.058898926,-0.03326416,-0.000915527
-0.060119629,-0.034179688,-0.005187988
-0.062255859,-0.036010742,-0.00579834
-0.058898926,-0.034790039,-0.006408691
-0.056762695,-0.035095215,-0.00579834
-0.057067871,-0.034790039,-0.005493164
-0.055236816,-0.033569336,-0.007324219
-0.055236816,-0.032958984,-0.005187988
-0.057983398,-0.032348633,-0.003356934
-0.059204102,-0.03326416,-0.003662109
-0.059814453,-0.03326416,-0.001525879
-0.058898926,-0.034790039,-0.005187988
-0.06072998,-0.036010742,-0.006103516
-0.057983398,-0.035705566,-0.006408691
-0.057373047,-0.035705566,-0.007324219
-0.055847168,-0.034790039,-0.005493164
-0.055236816,-0.03326416,-0.00579834
-0.054931641,-0.032653809,-0.004272461
-0.057373047,-0.033569336,-0.003967285
-0.057678223,-0.033569336,-0.005187988
-0.059204102,-0.033874512,-0.003051758
-0.059204102,-0.034790039,-0.004882813
-0.059204102,-0.035400391,-0.006408691
-0.05859375,-0.035400391,-0.006103516
-0.057678223,-0.035095215,-0.008239746
-0.05645752,-0.035095215,-0.008239746
-0.055236816,-0.033569336,-0.005493164
-0.054931641,-0.032958984,-0.004882813
-0.056152344,-0.033569336,-0.003051758
-0.057983398,-0.032653809,-0.005493164
-0.059509277,-0.03326416,-0.003662109
-0.059814453,-0.034790039,-0.002441406
-0.059204102,-0.035400391,-0.005493164
-0.058288574,-0.035400391,-0.00579834
-0.057067871,-0.034790039,-0.007629395
-0.056152344,-0.034790039,-0.007324219
-0.055541992,-0.03326416,-0.004272461
-0.056152344,-0.03326416,-0.004577637
-0.057678223,-0.032043457,-0.004577637
-0.058898926,-0.032958984,-0.003356934
-0.059204102,-0.033569336,-0.004577637
-0.059204102,-0.034484863,-0.004882813
-0.058898926,-0.035400391,-0.007629395
-0.057678223,-0.034179688,-0.00579834
-0.057983398,-0.035705566,-0.007629395
-0.055847168,-0.034484863,-0.007019043
-0.056762695,-0.034179688,-0.004577637
-0.054016113,-0.033874512,-0.004882813
-0.057373047,-0.033874512,-0.004577637
-0.057678223,-0.03326416,-0.004882813
-0.058288574,-0.033874512,-0.004272461
-0.059204102,-0.033874512,-0.005493164
-0.057678223,-0.035095215,-0.007019043
-0.057678223,-0.034484863,-0.007324219
-0.058288574,-0.036010742,-0.007324219
-0.055847168,-0.034484863,-0.010681152
-0.056152344,-0.034484863,-0.006408691
-0.054931641,-0.032653809,-0.005187988
-0.057373047,-0.032043457,-0.004577637
-0.057373047,-0.03326416,-0.002746582
-0.060424805,-0.034484863,-0.004882813
-0.059509277,-0.035095215,-0.00579834
-0.058288574,-0.034790039,-0.007019043
-0.057983398,-0.035095215,-0.008544922
-0.057678223,-0.035400391,-0.006408691
-0.055847168,-0.034484863,-0.009155273
-0.055847168,-0.034179688,-0.005493164
-0.054321289,-0.032958984,-0.005187988
-0.057983398,-0.032958984,-0.00579834
-0.056762695,-0.03326416,-0.004577637
-0.058898926,-0.033569336,-0.00579834
-0.05859375,-0.034790039,-0.007324219
-0.057678223,-0.034790039,-0.007019043
-0.058288574,-0.035705566,-0.007629395
-0.057067871,-0.036315918,-0.008239746
-0.05645752,-0.034179688,-0.009460449
-0.056762695,-0.034179688,-0.006713867
-0.056152344,-0.033569336,-0.006408691
-0.05645752,-0.032043457,-0.005187988
-0.057678223,-0.03326416,-0.00579834
-0.058288574,-0.03326416,-0.007019043
-0.059509277,-0.034790039,-0.007324219
-0.058288574,-0.035705566,-0.008239746
-0.058898926,-0.035705566,-0.009155273
-0.057067871,-0.035705566,-0.00793457
-0.056152344,-0.034790039,-0.010681152
-0.056762695,-0.033874512,-0.008544922
-0.056762695,-0.033569336,-0.007019043
-0.056762695,-0.032653809,-0.007629395
-0.057678223,-0.03326416,-0.005493164
-0.058898926,-0.033569336,-0.008544922
-0.059204102,-0.034179688,-0.007629395
-0.059814453,-0.035095215,-0.009155273
-0.057678223,-0.035705566,-0.010375977
-0.057373047,-0.035705566,-0.010986328
-0.05645752,-0.034484863,-0.01159668
-0.05645752,-0.033874512,-0.013122559
-0.056762695,-0.033569336,-0.010070801
-0.05645752,-0.032348633,-0.010375977
-0.058898926,-0.03326416,-0.008544922
-0.058288574,-0.033874512,-0.008239746
-0.06072998,-0.034790039,-0.010070801
-0.059509277,-0.035400391,-0.011291504
-0.057983398,-0.035705566,-0.013427734
-0.057067871,-0.035095215,-0.014343262
-0.055541992,-0.033874512,-0.01159668
-0.054931641,-0.032958984,-0.015258789
-0.054626465,-0.033874512,-0.013427734
-0.05645752,-0.032348633,-0.012512207
-0.05859375,-0.033569336,-0.014038086
-0.059204102,-0.034484863,-0.011901855
-0.059814453,-0.034790039,-0.015563965
-0.060119629,-0.034484863,-0.016174316
-0.057373047,-0.035705566,-0.018005371
-0.055847168,-0.035095215,-0.018310547
-0.055236816,-0.035095215,-0.01739502
-0.056762695,-0.034484863,-0.01953125
-0.055541992,-0.034179688,-0.019836426
-0.056152344,-0.032348633,-0.018310547
-0.057983398,-0.033569336,-0.018005371
-0.058898926,-0.032958984,-0.021057129
-0.06072998,-0.035400391,-0.019836426
-0.059204102,-0.035400391,-0.021972656
-0.058288574,-0.035705566,-0.024414063
-0.055847168,-0.035400391,-0.026855469
-0.056762695,-0.035095215,-0.023498535
-0.054321289,-0.032958984,-0.023803711
-0.055847168,-0.033569336,-0.024414063
-0.055236816,-0.032958984,-0.024414063
-0.058898926,-0.033874512,-0.025024414
-0.058288574,-0.034484863,-0.026245117
-0.060424805,-0.035095215,-0.028076172
-0.059509277,-0.035400391,-0.030212402
-0.057678223,-0.034790039,-0.033569336
-0.05645752,-0.035400391,-0.032958984
-0.056152344,-0.034484863,-0.033569336
-0.055541992,-0.034790039,-0.034179688
-0.055847168,-0.033569336,-0.033569336
-0.055541992,-0.032348633,-0.035400391
-0.058898926,-0.032958984,-0.03326416
-0.059814453,-0.03326416,-0.037231445
-0.059509277,-0.034484863,-0.038757324
-0.059509277,-0.034790039,-0.039367676
-0.057678223,-0.035705566,-0.042724609
-0.056762695,-0.035705566,-0.04486084
-0.055236816,-0.034790039,-0.04486084
-0.054016113,-0.033874512,-0.047302246
-0.056152344,-0.03326416,-0.045471191
-0.057373047,-0.032958984,-0.04699707
-0.057067871,-0.032348633,-0.047302246
-0.05859375,-0.034179688,-0.048217773
-0.058898926,-0.035400391,-0.053100586
-0.059509277,-0.035400391,-0.053710938
-0.056762695,-0.036010742,-0.056762695
-0.057678223,-0.035705566,-0.059204102
-0.057067871,-0.033569336,-0.060119629
-0.055541992,-0.034484863,-0.061035156
-0.054626465,-0.03326416,-0.061035156
-0.057067871,-0.032958984,-0.062561035
-0.057067871,-0.032958984,-0.062255859
-0.059204102,-0.033569336,-0.062561035
-0.058898926,-0.034179688,-0.068969727
-0.059509277,-0.035400391,-0.069274902
-0.05645752,-0.035400391,-0.072937012
-0.056152344,-0.036010742,-0.076293945
-0.05645752,-0.035095215,-0.078735352
-0.055847168,-0.033569336,-0.079345703
-0.056762695,-0.032653809,-0.078735352
-0.057678223,-0.032043457,-0.079956055
-0.057983398,-0.032958984,-0.083312988
-0.059509277,-0.033569336,-0.084228516
-0.057983398,-0.034484863,-0.089416504
-0.057678223,-0.036010742,-0.090942383
-0.057983398,-0.035400391,-0.093688965
-0.058288574,-0.035400391,-0.095825195
-0.056762695,-0.035095215,-0.099487305
-0.056762695,-0.033569336,-0.100402832
-0.055847168,-0.03326416,-0.101928711
-0.057678223,-0.03326416,-0.103759766
-0.057678223,-0.032958984,-0.107116699
-0.058898926,-0.032958984,-0.106201172
-0.059204102,-0.034484863,-0.110473633
-0.060119629,-0.035400391,-0.114135742
-0.057678223,-0.035705566,-0.117797852
-0.057373047,-0.035400391,-0.121459961
-0.054931641,-0.034484863,-0.125427246
-0.055847168,-0.03326416,-0.124816895
-0.055541992,-0.033569336,-0.127563477
-0.057678223,-0.032653809,-0.128173828
-0.05645752,-0.032958984,-0.132751465
-0.059204102,-0.033874512,-0.133056641
-0.05859375,-0.034484863,-0.137329102
-0.058898926,-0.034790039,-0.14251709
-0.058898926,-0.035705566,-0.145263672
-0.056762695,-0.035400391,-0.15045166
-0.055236816,-0.035400391,-0.15411377
-0.057067871,-0.032958984,-0.153198242
-0.055236816,-0.034179688,-0.157775879
-0.055847168,-0.032348633,-0.158996582
-0.057067871,-0.032958984,-0.163574219
-0.059204102,-0.03326416,-0.166015625
-0.058288574,-0.034179688,-0.170593262
-0.05859375,-0.034790039,-0.172729492
-0.059814453,-0.036010742,-0.178222656
-0.057067871,-0.034790039,-0.180664063
-0.05645752,-0.034790039,-0.18371582
-0.057067871,-0.034179688,-0.186462402
-0.057067871,-0.032653809,-0.18951416
-0.055847168,-0.03326416,-0.192565918
-0.057983398,-0.032653809,-0.196228027
-0.059509277,-0.03326416,-0.199279785
-0.06072998,-0.034790039,-0.203857422
-0.057678223,-0.034484863,-0.209350586
-0.059509277,-0.035705566,-0.213623047
-0.057678223,-0.035095215,-0.216674805
-0.056762695,-0.035095215,-0.22277832
-0.057067871,-0.032958984,-0.223388672
-0.057373047,-0.032958984,-0.22644043
-0.056762695,-0.032348633,-0.230102539
-0.057678223,-0.03326416,-0.231933594
-0.057983398,-0.03326416,-0.238037109
-0.060424805,-0.035705566,-0.241699219
-0.058288574,-0.034790039,-0.24597168
-0.059509277,-0.035705566,-0.252075195
-0.057067871,-0.034790039,-0.255432129
-0.05645752,-0.034179688,-0.263061523
-0.055847168,-0.033874512,-0.263366699
-0.055541992,-0.034179688,-0.266418457
-0.054931641,-0.032958984,-0.269470215
-0.056762695,-0.033874512,-0.2734375
-0.058898926,-0.034179688,-0.278625488
-0.059204102,-0.034484863,-0.285339355
-0.057373047,-0.034790039,-0.288696289
-0.05859375,-0.035400391,-0.293273926
-0.056762695,-0.035705566,-0.297546387
-0.055236816,-0.034790039,-0.304260254
-0.055541992,-0.034179688,-0.306396484
-0.055847168,-0.03326416,-0.309753418
-0.056152344,-0.032653809,-0.312805176
-0.057678223,-0.032348633,-0.316772461
-0.058288574,-0.033569336,-0.322570801
-0.061035156,-0.035400391,-0.327758789
-0.058288574,-0.035400391,-0.332641602
-0.058288574,-0.036010742,-0.337524414
-0.057373047,-0.034790039,-0.343322754
-0.056762695,-0.034484863,-0.34942627
-0.054626465,-0.034179688,-0.3515625
-0.057373047,-0.033569336,-0.355529785
-0.054626465,-0.032348633,-0.358886719
-0.05859375,-0.032653809,-0.364074707
-0.05859375,-0.033569336,-0.368347168
-0.059204102,-0.033874512,-0.372924805
-0.05859375,-0.034790039,-0.379943848
-0.057373047,-0.035400391,-0.385131836
-0.057067871,-0.034790039,-0.390014648
-0.055847168,-0.034790039,-0.395202637
-0.055541992,-0.033874512,-0.398254395
-0.056762695,-0.032958984,-0.404052734
-0.055236816,-0.032348633,-0.407714844
-0.057373047,-0.033569336,-0.412597656
-0.058898926,-0.033874512,-0.416564941
-0.058898926,-0.034790039,-0.422058105
-0.059814453,-0.035400391,-0.428771973
-0.055847168,-0.036315918,-0.435791016
-0.057067871,-0.035705566,-0.440368652
-0.05645752,-0.034484863,-0.444946289
-0.055236816,-0.033874512,-0.448608398
-0.05645752,-0.032348633,-0.454711914
-0.055847168,-0.032958984,-0.459594727
-0.056762695,-0.03326416,-0.464782715
-0.058898926,-0.03326416,-0.468444824
-0.059204102,-0.034790039,-0.471496582
-0.059204102,-0.034790039,-0.48034668
-0.05645752,-0.035705566,-0.486450195
-0.056762695,-0.035095215,-0.494384766
-0.057373047,-0.035400391,-0.497741699
-0.054931641,-0.033569336,-0.502319336
-0.057067871,-0.034179688,-0.506286621
-0.056152344,-0.03326416,-0.510864258
-0.057067871,-0.032653809,-0.51361084
-0.05859375,-0.034790039,-0.521240234
-0.058898926,-0.034790039,-0.527648926
-0.059204102,-0.035400391,-0.532226563
-0.056762695,-0.035705566,-0.539550781
-0.056762695,-0.035705566,-0.545654297
-0.056762695,-0.035095215,-0.550231934
-0.054626465,-0.033569336,-0.554504395
-0.05645752,-0.032348633,-0.559692383
-0.05645752,-0.033569336,-0.563659668
-0.058288574,-0.033569336,-0.567932129
-0.059204102,-0.033569336,-0.576782227
-0.059509277,-0.033874512,-0.581054688
-0.059204102,-0.036621094,-0.586853027
-0.056152344,-0.035400391,-0.594177246
-0.057983398,-0.036621094,-0.598449707
-0.056762695,-0.035705566,-0.60546875
-0.055541992,-0.034790039,-0.610961914
-0.055847168,-0.034179688,-0.614624023
-0.05645752,-0.033874512,-0.617675781
-0.057678223,-0.034179688,-0.621643066
-0.057983398,-0.036010742,-0.631103516
-0.057983398,-0.03692627,-0.635681152
-0.060119629,-0.037841797,-0.642700195
-0.058288574,-0.038452148,-0.647583008
-0.057983398,-0.037841797,-0.653686523
-0.056152344,-0.037231445,-0.660400391
-0.056152344,-0.036621094,-0.664978027
-0.054931641,-0.036010742,-0.669250488
-0.057373047,-0.037231445,-0.674133301
-0.056762695,-0.038452148,-0.677185059
-0.057983398,-0.038757324,-0.683898926
-0.059204102,-0.040588379,-0.690307617
-0.059509277,-0.04119873,-0.698547363
-0.057983398,-0.042419434,-0.703125
-0.056762695,-0.043029785,-0.708618164
-0.055847168,-0.043334961,-0.715637207
-0.055236816,-0.044555664,-0.72052002
-0.054931641,-0.044250488,-0.725402832
-0.05645752,-0.045471191,-0.729980469
-0.057067871,-0.046386719,-0.734863281
-0.057678223,-0.049438477,-0.741882324
-0.058288574,-0.050964355,-0.746154785
-0.058898926,-0.054016113,-0.752868652
-0.057678223,-0.057067871,-0.758972168
-0.057373047,-0.059204102,-0.766296387
-0.055236816,-0.059509277,-0.770263672
-0.055847168,-0.061950684,-0.776672363
-0.054016113,-0.064697266,-0.783081055
-0.057067871,-0.067138672,-0.786743164
-0.056762695,-0.070495605,-0.789489746
-0.057983398,-0.075378418,-0.795898438
-0.058288574,-0.079345703,-0.801391602
-0.059204102,-0.084228516,-0.809020996
-0.057678223,-0.089416504,-0.816650391
-0.05645752,-0.092773438,-0.822143555
-0.054931641,-0.09765625,-0.827026367
-0.055541992,-0.102539063,-0.83190918
-0.054016113,-0.107421875,-0.838012695
-0.05645752,-0.113525391,-0.841369629
-0.057067871,-0.120544434,-0.845947266
-0.057983398,-0.127258301,-0.852661133
-0.057373047,-0.136413574,-0.857849121
-0.057373047,-0.142822266,-0.86517334
-0.057678223,-0.152587891,-0.87097168
-0.056762695,-0.160827637,-0.877380371
-0.05645752,-0.168457031,-0.882263184
-0.055847168,-0.17791748,-0.888977051
-0.054321289,-0.18737793,-0.89263916
-0.057373047,-0.196228027,-0.895996094
-0.058288574,-0.207519531,-0.901794434
-0.058898926,-0.219421387,-0.909118652
-0.058898926,-0.23223877,-0.913391113
-0.057373047,-0.245361328,-0.920715332
-0.05859375,-0.258483887,-0.926513672
-0.057373047,-0.270385742,-0.933837891
-0.057983398,-0.283508301,-0.938720703
-0.055541992,-0.297851563,-0.945739746
-0.055236816,-0.3125,-0.949401855
-0.056152344,-0.327453613,-0.951538086
-0.058288574,-0.342712402,-0.957946777
-0.057983398,-0.359802246,-0.962219238
-0.058898926,-0.378723145,-0.97076416
-0.057373047,-0.397033691,-0.9765625
-0.058288574,-0.415649414,-0.982971191
-0.057067871,-0.433654785,-0.987854004
-0.055847168,-0.452270508,-0.995483398
-0.055236816,-0.471191406,-1.00189209
-0.054321289,-0.492248535,-1.005554199
-0.054931641,-0.512695313,-1.008300781
-0.057373047,-0.534057617,-1.013793945
-0.058288574,-0.558166504,-1.017456055
-0.058288574,-0.582275391,-1.026306152
-0.056762695,-0.606384277,-1.033630371
-0.057983398,-0.63293457,-1.038818359
-0.05645752,-0.657043457,-1.045227051
-0.056762695,-0.683288574,-1.050720215
-0.055236816,-0.708618164,-1.058044434
-0.054931641,-0.73638916,-1.06048584
-0.055847168,-0.764770508,-1.064758301
-0.057067871,-0.794067383,-1.071472168
-0.057983398,-0.825500488,-1.074523926
-0.057983398,-0.857543945,-1.083068848
-0.057067871,-0.890197754,-1.088867188
-0.057373047,-0.923461914,-1.096191406
-0.056152344,-0.957946777,-1.104431152
-0.057067871,-0.992431641,-1.10748291
-0.055847168,-1.026306152,-1.114196777
-0.056762695,-1.062927246,-1.116943359
-0.056762695,-1.098632813,-1.123046875
-0.058288574,-1.136779785,-1.129455566
-0.057373047,-1.176452637,-1.131896973
-0.059204102,-1.21887207,-1.138916016
-0.059204102,-1.259155273,-1.146850586
-0.057373047,-1.301574707,-1.153869629
-0.056152344,-1.343078613,-1.159667969
-0.05645752,-1.385192871,-1.164855957
-0.055541992,-1.42791748,-1.171264648
-0.05645752,-1.470947266,-1.175842285
-0.05645752,-1.514892578,-1.181640625
-0.058288574,-1.558837891,-1.186523438
-0.058898926,-1.604003906,-1.190185547
-0.059204102,-1.651000977,-1.198730469
-0.060119629,-1.696777344,-1.204528809
-0.05859375,-1.743164063,-1.212158203
-0.055541992,-1.788330078,-1.219482422
-0.056762695,-1.834106445,-1.222839355
-0.055847168,-1.879272461,-1.22833252
-0.055236816,-1.923522949,-1.234436035
-0.05645752,-1.967163086,-1.238708496
-0.057067871,-2.012329102,-1.246948242
-0.059509277,-2.056274414,-1.25
-0.059204102,-2.100219727,-1.25793457
-0.061035156,-2.143554688,-1.262817383
-0.057373047,-2.186889648,-1.270141602
-0.055541992,-2.228393555,-1.278686523
-0.054931641,-2.268981934,-1.284179688
-0.054321289,-2.308959961,-1.287841797
-0.055847168,-2.346191406,-1.293029785
-0.056152344,-2.384338379,-1.298217773
-0.057983398,-2.423095703,-1.304321289
-0.05859375,-2.461242676,-1.313476563
-0.059814453,-2.49786377,-1.317443848
-0.060119629,-2.533874512,-1.323852539
-0.057067871,-2.568664551,-1.331481934
-0.056762695,-2.602844238,-1.337890625
-0.055847168,-2.634277344,-1.346130371
-0.054931641,-2.666931152,-1.350097656
-0.057067871,-2.696838379,-1.356201172
-0.056762695,-2.72644043,-1.360778809
-0.057678223,-2.755432129,-1.367492676
-0.05859375,-2.783813477,-1.373901367
-0.059204102,-2.811584473,-1.380310059
-0.060424805,-2.840881348,-1.387329102
-0.056762695,-2.867736816,-1.394348145
-0.057067871,-2.893981934,-1.398925781
-0.055541992,-2.919311523,-1.409301758
-0.054321289,-2.941589355,-1.413574219
-0.053710938,-2.965393066,-1.419067383
-0.055847168,-2.985839844,-1.424865723
-0.057373047,-3.008117676,-1.430358887
-0.059509277,-3.031616211,-1.436767578
-0.059204102,-3.053588867,-1.445007324
-0.060119629,-3.073730469,-1.450195313
-0.057373047,-3.094482422,-1.458435059
-0.055847168,-3.114624023,-1.463317871
-0.054626465,-3.133850098,-1.473999023
-0.054626465,-3.151855469,-1.477966309
-0.054321289,-3.168334961,-1.484680176
-0.056762695,-3.184814453,-1.489868164
-0.057678223,-3.20098877,-1.496582031
-0.058898926,-3.218688965,-1.504211426
-0.058898926,-3.233947754,-1.510314941
-0.059814453,-3.250732422,-1.516723633
-0.056762695,-3.266906738,-1.5234375
-0.057067871,-3.281860352,-1.530456543
-0.055541992,-3.297424316,-1.538391113
-0.055236816,-3.310241699,-1.543579102
-0.054626465,-3.322753906,-1.550292969
-0.057373047,-3.335571289,-1.557922363
-0.057067871,-3.348083496,-1.561584473
-0.05859375,-3.361206055,-1.568603516
-0.057373047,-3.374633789,-1.57409668
-0.058898926,-3.387756348,-1.58416748
-0.057373047,-3.40057373,-1.592102051
-0.057373047,-3.41217041,-1.597900391
-0.054931641,-3.423461914,-1.606140137
-0.055541992,-3.432922363,-1.612548828
-0.054321289,-3.443603516,-1.618652344
-0.057067871,-3.452758789,-1.624145508
-0.057067871,-3.463745117,-1.630859375
